pl_name,pl_bmasse,pl_rade,pl_orbper,pl_eqt,st_mass,st_rad,st_teff
"Kepler-336 c",,2.10000000,9.60000100000,,,1.304000,5867.00
"Kepler-1493 b",,1.41000000,15.02179830000,,1.060000,1.290000,5863.00
"Kepler-1185 b",,1.33000000,104.35189760000,,0.960000,0.870000,5622.00
"HAT-P-23 b",664.23700000,15.33400000,1.21288400000,2056.00,1.130000,1.203000,5905.00
"TOI-1232 b",220.57291446,10.92875618,14.25600000000,,1.058000,1.072000,5823.00
"TOI-1693 b",,1.41000000,1.76669570000,764.00,0.490000,0.460000,3499.00
"TOI-1716.01",,3.14300000,8.08237655400,,1.070000,1.240000,5879.00
"Kepler-356 c",,1.81000000,13.12163200000,,,1.335000,6133.00
"HD 23472 c",3.41000000,1.87000000,29.79749000000,467.00,0.670000,0.710000,4684.00
"TOI-1246 c",9.10000000,2.45109846,5.90413700000,862.49,0.888900,0.864900,5213.00
"TOI-2497 b",1531.93292174,11.14172682,10.65566900000,1595.00,1.859000,2.360000,7360.00
"Kepler-173 b",,1.29000000,4.26374200000,,,0.949000,6031.00
"K2-177 b",,2.11620480,14.15518500000,,1.210525,1.213565,6063.00
"Kepler-593 b",,2.87000000,21.21708973000,,1.080000,1.100000,5967.00
"Kepler-1418 b",,1.66000000,22.47644250000,,0.770000,0.720000,4770.00
"Kepler-592 b",,2.39000000,2.82019240800,,1.040000,1.040000,5913.00
"Kepler-261 b",,2.18000000,10.38122700000,,,0.794000,5098.00
"Kepler-534 c",,1.22700000,7.37868976600,,1.075000,0.965000,5936.00
"TOI-2337 b",508.52545120,10.08808263,2.99432000000,,1.325000,3.220000,4780.00
"TOI-1333 b",753.25710000,15.64776400,4.72021900000,1679.00,1.464000,1.925000,6274.00
"TOI-1438 c",10.60000000,2.75000000,9.42808900000,794.00,0.876000,0.820000,5230.00
"Kepler-1834 c",,1.22000000,0.76669151700,1541.00,0.765000,0.788000,4821.00
"TrES-1 b",266.97720000,12.66617000,3.03007000000,,1.040000,0.850000,5230.00
"Kepler-1800 b",,0.99679734,4.56202983900,,1.330000,2.506000,5343.00
"Kepler-215 b",,1.62000000,9.36067200000,,,1.027000,5739.00
"TOI-4342 b",7.30000000,2.32900000,5.53825920000,639.00,0.587000,0.598000,3866.00
"Kepler-193 c",,2.75000000,50.69749400000,,,1.147000,6335.00
"XO-4 b",451.31860000,14.01125000,4.12508000000,,1.100000,1.450000,6397.00
"Kepler-184 d",,2.49000000,29.02235800000,,,0.873000,5788.00
"TOI-559 b",1910.14872607,12.22899794,6.98390950000,1180.00,1.026000,1.233000,5925.00
"Kepler-130 d",,1.64000000,87.51790500000,,,1.127000,5884.00
"Kepler-39 b",6388.10000000,13.90000000,21.08721000000,897.00,1.290000,1.400000,6350.00
"Kepler-119 c",,0.92000000,4.12510300000,,,0.839000,5595.00
"Wolf 503 b",6.26000000,2.04300000,6.00127000000,790.00,0.688000,0.689000,4716.00
"HAT-P-61 b",335.94462620,10.07687365,1.90231289000,1505.00,1.004000,0.938000,5587.00
"K2-225 b",,3.60929179,15.87230000000,923.00,1.482000,1.700000,5520.00
"Kepler-1238 b",,1.93000000,4.14787559000,,1.300000,1.480000,6386.00
"Kepler-648 b",,3.22000000,17.42117490000,,1.050000,0.980000,5741.00
"Kepler-91 b",257.44230000,15.32270300,6.24658000000,2040.00,1.310000,6.300000,4550.00
"Kepler-1376 b",,1.05000000,5.30880656000,,0.980000,0.970000,5659.00
"Kepler-1877 b",,0.62408600,2.37756991400,,1.022000,0.936000,5615.00
"Kepler-259 c",,2.70000000,36.92493100000,,,0.898000,5938.00
"TOI-2427 b",,1.80000000,1.30600110000,1117.00,0.640000,0.650000,4072.00
"Kepler-1181 b",,1.57000000,4.89337519000,,1.170000,1.300000,6176.00
"Kepler-1617 b",,1.20000000,27.47855720000,,1.150000,1.220000,6167.00
"Kepler-893 b",,3.03000000,6.33855761000,,1.000000,0.990000,5820.00
"TOI-1431 b",991.62462984,16.70138124,2.65023700000,2370.00,1.900000,1.920000,7690.00
"Kepler-142 d",,2.16000000,41.80911800000,,,1.269000,5790.00
"Kepler-462 b",53.90000000,3.00000000,84.68660000000,,1.590000,1.570000,7500.00
"WASP-169 b",178.30263000,14.61653600,5.61141180000,1604.00,1.337000,2.011000,6110.00
"Kepler-1788 b",,2.37850461,2.80012011500,,0.686000,0.704000,4786.00
"WD 0806-661 b",2224.79884900,12.10569916,,357.00,0.605000,,10393.00
"Kepler-307 b",7.44000000,2.43000000,10.42080000000,,0.907000,0.814000,5367.00
"Kepler-84 d",,1.38000000,4.22453700000,,,1.169000,6031.00
"TOI-5261 b",3651.84839643,11.60129502,4.15097680000,1244.00,1.037000,1.021000,5790.00
"Kepler-327 b",,1.11000000,2.54957500000,,,0.492000,3799.00
"Kepler-1806 b",,2.35560189,9.03332042700,,0.884000,0.788000,5311.00
"Kepler-80 c",6.74000000,2.74000000,9.52355000000,,0.730000,0.678000,4540.00
"WASP-50 b",466.82870400,13.06969400,1.95510000000,1394.84,0.892000,0.843000,5400.00
"Kepler-1167 b",,1.71000000,1.00393373900,,0.790000,0.750000,4971.00
"TOI-3896 b",,3.14949237,4.37730369667,,,0.747752,5110.91
"HATS-32 b",292.40360000,14.00004100,2.81265480000,1437.00,1.099000,1.097000,5700.00
"Kepler-276 d",16.30000000,2.80000000,48.64800000000,,1.100000,1.030000,
"Kepler-245 b",,2.57000000,7.49019000000,,,0.795000,5100.00
"KIC 5437945 b",,6.40000000,440.78130000000,,1.070000,1.240000,6340.00
"Kepler-1870 b",,2.10143764,3.60694003100,,0.955000,0.840000,5508.00
"Kepler-312 b",,1.29000000,1.77241900000,,,1.467000,6115.00
"TOI-2194 b",,1.98920000,15.33759700000,590.88,0.740000,0.690900,4756.00
"Kepler-60 b",4.19000000,1.71000000,7.13340000000,,1.041000,1.257000,5905.00
"Kepler-856 b",,9.30000000,8.02768059500,,0.960000,0.930000,5535.00
"Kepler-1202 b",,2.94000000,28.68513240000,,1.030000,1.040000,5834.00
"CoRoT-14 b",2415.40000000,12.22000000,1.51214000000,1952.00,1.130000,1.210000,6035.00
"Kepler-1519 b",,7.06000000,240.79893970000,,0.940000,0.910000,5644.00
"TOI-2169 A b",329.58805806,12.50922246,8.21482820000,1364.00,1.420000,1.820000,6270.00
"Kepler-1154 b",,2.34000000,5.18561420000,,1.260000,1.430000,6327.00
"HR 8799 c",3000.00000000,13.00000000,69000.00000000000,,1.500000,,
"K2-3 d",2.20000000,1.45800000,44.55603000000,305.20,0.549000,0.546000,3844.00
"Kepler-1997 b",,2.28000000,26.75758660000,660.00,1.111000,1.052000,6215.00
"Kepler-1903 b",,2.28642395,17.06789970000,,1.053000,0.996000,6347.00
"Kepler-205 c",,1.64000000,20.30654600000,,,0.546000,4321.00
"Kepler-1969 b",,1.68161001,6.64752006500,,1.111000,1.007000,6046.00
"K2-217 b",,3.57854073,14.07452400000,,1.102661,1.333718,5967.00
"Kepler-365 c",,1.64000000,17.78412900000,,,1.048000,6012.00
"Kepler-1745 b",,1.92872921,3.01619005200,,0.995000,1.400000,5611.00
"K2-25 b",24.50000000,3.44000000,3.48456408000,494.00,0.263400,0.293200,3207.00
"K2-188 c",,2.83000000,7.81025300000,1026.00,1.060000,1.190000,5977.00
"Kepler-889 b",,1.09000000,3.74443900000,,1.140000,1.250000,5961.00
"K2-383 b",,1.56400000,1.86596200000,,1.061000,0.804000,5129.00
"TOI-406 c",2.08000000,1.32000000,3.30744100000,584.00,0.408000,0.410000,3392.00
"Kepler-1713 b",,1.71673535,18.01160049000,,1.300000,1.459000,6477.00
"Kepler-524 b",,1.91000000,7.97419807000,,1.090000,1.100000,6014.00
"Kepler-1321 c",,2.40000000,2.22649108600,,0.540000,0.530000,4094.00
"TOI-6692 b",197.05361234,11.67975789,131.12500000000,467.00,1.047000,1.385000,5890.00
"Kepler-1203 b",,1.06000000,0.58800076500,,0.640000,0.610000,4105.00
"HATS-35 b",388.38826000,16.40997600,1.82099930000,2037.00,1.317000,1.433000,6300.00
"Kepler-318 b",,4.71000000,4.66271500000,,,1.189000,5746.00
"K2-308 b",,9.91600000,3.38628000000,,1.090000,1.240000,6100.00
"Kepler-145 c",79.40000000,4.32000000,42.88200000000,,1.320000,1.850000,
"K2-189 c",,2.31000000,6.67932000000,877.00,0.850000,0.879000,5442.00
"Kepler-326 b",,1.52000000,2.24832900000,,,0.801000,5105.00
"Kepler-932 b",,1.37000000,1.92143739600,,0.870000,0.840000,5331.00
"Kepler-917 b",,1.91000000,2.97041437500,,0.800000,0.760000,5418.00
"TOI-1347 c",6.40000000,1.60000000,4.84196200000,1000.00,0.913000,0.830000,5464.00
"K2-329 b",82.63580000,8.67576600,12.45512250000,650.00,0.901000,0.822000,5282.00
"Kepler-311 d",,2.05000000,232.04032600000,327.00,0.974000,1.156000,5903.00
"TIC 65612701 b",,5.07802804,10.22467974953,,,1.737090,5692.29
"Kepler-436 b",,2.73000000,64.00205000000,,0.729000,0.697000,4651.00
"GJ 414 A c",53.83000000,8.40000000,749.83000000000,124.70,0.650000,0.680000,4120.00
"ZTF J1828+2308 b",6356.56814000,11.13051784,0.11200670000,,0.610000,0.013100,15900.00
"Kepler-1052 c",,2.30000000,180.92172900000,302.00,0.937000,0.848000,5818.00
"Kepler-1143 c",,3.60000000,210.63059100000,,0.810000,0.770000,5053.00
"Kepler-1567 b",,2.73000000,153.97957800000,,0.950000,0.930000,5655.00
"Kepler-399 c",,1.43000000,26.67569000000,,,0.680000,5502.00
"K2-168 b",,1.86000000,15.85230000000,766.35,0.877000,0.830000,5502.70
"Kepler-95 b",13.00000000,3.42000000,11.52310000000,,1.080000,1.410000,5699.00
"Kepler-453 b",16.00000000,6.20400000,240.50300000000,,0.944000,0.833000,5527.00
"Kepler-513 b",,2.20000000,28.86235584000,,1.020000,1.060000,5849.00
"K2-259 b",,2.32000000,15.48043000000,795.00,1.140000,1.130000,6059.00
"Kepler-874 b",,3.94000000,40.06867270000,,1.090000,1.130000,6020.00
"Kepler-864 c",,1.62000000,2.42150341000,1532.00,1.270000,1.195000,6213.00
"TIC 147027702 b",346.43296363,10.92875618,44.40523000000,863.00,1.406000,2.136000,6410.00
"K2-58 b",,2.68000000,7.05254000000,,0.890000,0.860000,5413.00
"TOI-4994 b",88.99195396,8.54124329,21.49198400000,717.60,1.005000,1.055000,5640.00
"Kepler-552 b",,3.95000000,5.26341576500,,1.030000,1.040000,5863.00
"TOI-3877 b",99.79811980,11.67975789,4.12359600000,1445.00,1.160000,1.445000,5731.00
"HATS-38 b",23.51942000,6.88232600,4.37502100000,1294.00,0.890000,1.105000,5732.00
"Kepler-1670 b",,3.35648010,20.49980000000,,1.050000,1.518890,5838.00
"K2-37 c",,2.41000000,6.42966000000,839.00,0.840000,0.809000,5352.00
"Kepler-1529 b",,2.10000000,5.33905686000,,0.810000,0.770000,5048.00
"Kepler-87 c",6.40000000,6.14000000,191.23180000000,403.00,1.100000,1.820000,5600.00
"K2-208 b",,1.67462172,4.19097000000,1122.00,0.881000,0.872000,5500.00
"K2-352 c",,1.92000000,8.23488500000,885.00,0.980000,0.950000,5791.00
"K2-396 b",,1.57900000,0.67386200000,,0.954000,0.920000,5236.00
"Kepler-1150 b",,1.02000000,2.78786838600,,0.760000,0.720000,4754.00
"Kepler-239 c",,2.51000000,56.22809800000,,,0.763000,4914.00
"Kepler-287 c",,3.26000000,44.85189600000,,,1.032000,5806.00
"TOI-1298 b",99.00000000,9.65807033,4.53714300000,1278.00,1.218700,1.453600,5752.00
"Kepler-988 b",,2.07000000,17.76080053000,,0.550000,0.530000,4005.00
"K2-401 b",,2.26200000,6.29309900000,,0.870000,0.675000,4213.00
"Kepler-266 c",,3.89000000,107.72360100000,,,1.028000,5885.00
"Kepler-1028 b",,1.33000000,2.51462432000,,0.900000,0.870000,5522.00
"Kepler-1391 b",,1.68000000,54.40923330000,,1.030000,1.100000,5840.00
"Kepler-1546 b",,3.13000000,19.59749710000,,0.950000,0.930000,5623.00
"Kepler-209 b",,2.26000000,16.08784500000,,,0.935000,5513.00
"HD 224018 d",4.20000000,2.40000000,138.07310000000,411.00,1.013000,1.147000,5784.00
"Kepler-169 d",,1.25000000,8.34812500000,,,0.763000,4997.00
"Kepler-1066 b",,2.36000000,1.93155983900,,0.980000,0.980000,5762.00
"Kepler-1757 b",,2.94660251,19.65640068000,,0.828000,0.740000,5288.00
"Kepler-737 b",,1.96000000,28.59915399000,,0.510000,0.480000,3813.00
"K2-347 b",,2.41000000,7.18725700000,640.00,0.660000,0.630000,4599.00
"K2-408 b",,1.67700000,20.97895900000,,0.813000,0.784000,5335.00
"Kepler-172 b",,2.35000000,2.94030900000,,,1.085000,5526.00
"Kepler-235 b",,2.23000000,3.34022200000,,,0.554000,4255.00
"Kepler-995 b",,2.70000000,28.26731672000,,0.830000,0.800000,5206.00
"Kepler-142 b",,1.99000000,2.02415200000,,,1.269000,5790.00
"Kepler-54 c",,1.23000000,12.07172490000,,0.510000,0.500000,3705.00
"Kepler-389 b",,1.51000000,3.24410700000,,,0.792000,5376.00
"Kepler-1557 b",,1.53000000,3.74032496000,,1.110000,1.170000,6099.00
"TIC 38825265 b",,2.18869476,3.31336980985,,,0.664503,4375.52
"Kepler-1686 b",,1.42553017,9.30987000000,,1.020000,1.199510,5714.96
"K2-226 b",,1.53899305,3.27109000000,1187.00,0.856000,0.889000,5288.00
"Kepler-1614 b",,1.49000000,3.94661410000,,0.790000,0.760000,5121.00
"Kepler-306 e",,2.27000000,44.84097500000,,,0.719000,4954.00
"TOI-3819 b",352.78953177,13.13692538,3.24431410000,1633.00,1.242000,1.538000,5859.00
"Kepler-364 b",,1.55000000,25.74571800000,,,1.284000,6108.00
"Kepler-265 e",,2.59000000,67.83102400000,,,1.103000,5835.00
"Kepler-645 b",,2.10000000,3.27582262100,,1.130000,1.210000,6170.00
"Kepler-69 b",,2.24000000,13.72234100000,779.00,0.810000,0.930000,5638.00
"Kepler-280 b",,1.45000000,2.13954200000,,,0.886000,5744.00
"Kepler-1577 b",,1.13000000,6.30560247000,,0.780000,0.740000,4862.00
"Kepler-20 f",1.40000000,0.95200000,19.57832800000,681.00,0.929000,0.916400,5495.00
"HAT-P-27 b",197.05000000,11.43000000,3.03957700000,,0.916000,0.864673,5316.00
"K2-19 b",30.80000000,7.00000000,7.91930000000,,0.880000,0.820000,5322.00
"Kepler-764 b",,1.64000000,7.33683936000,,0.920000,0.890000,5557.00
"Kepler-1785 b",,2.70422447,19.58550072000,,0.911000,0.996000,5618.00
"Kepler-1405 b",,3.96000000,28.22741840000,,1.050000,1.070000,5925.00
"Kepler-255 d",,1.32000000,1.04562265800,,0.900000,0.860000,5431.00
"Kepler-1445 b",,0.96000000,10.60052251000,,1.130000,1.260000,6150.00
"TOI-6478 b",,4.60000000,34.00501900000,204.40,0.230000,0.234000,3230.00
"WASP-163 b",594.34210000,13.47321800,1.60968840000,1638.00,0.970000,1.015000,5500.00
"TOI-2158 b",260.61929374,10.76062147,8.60077000000,1188.00,1.120000,1.410000,5673.00
"TOI-5153 b",1036.12060682,11.88151954,20.33003000000,906.00,1.240000,1.400000,6300.00
"HATS-41 b",3082.95100000,14.90797000,4.19364900000,1710.00,1.496000,1.710000,6424.00
"WASP-176 b",271.74465000,16.86954500,3.89905200000,1721.00,1.345000,1.925000,5941.00
"HAT-P-25 b",180.84527000,12.72221500,3.65281514000,1182.00,1.012000,0.919000,5519.00
"TOI-4443.01",,1.71932650,1.84985670000,1638.82,1.049133,1.017330,5834.00
"TOI-1836 c",8.00000000,2.59987579,1.77274710000,2007.60,1.251800,1.645400,6237.00
"Kepler-1281 b",,1.64000000,3.11602791000,,0.870000,0.830000,5353.00
"Kepler-170 b",,3.20000000,7.93059200000,,,1.035000,5679.00
"Kepler-902 b",,2.54000000,40.10995470000,,0.950000,0.930000,5647.00
"K2-181 b",,2.69000000,6.89410000000,949.00,0.960000,1.060000,5528.00
"Kepler-162 c",,3.03000000,19.44635500000,,,0.958000,5816.00
"Kepler-1194 b",,1.51000000,16.22371307000,,0.940000,0.920000,5590.00
"Kepler-57 c",6.86000000,2.19600000,11.60000000000,,0.859000,0.826000,5187.90
"Kepler-1887 b",,2.92454357,19.94750023000,,0.961000,0.864000,5749.00
"TOI-6041 b",28.90000000,4.55000000,26.04945000000,605.60,0.885000,0.879000,5445.00
"K2-129 b",,1.04000000,8.23949300000,,0.360031,0.360010,3459.09
"Kepler-903 c",,2.53000000,62.92285570000,,0.980000,0.970000,5682.00
"Kepler-1237 b",,2.86000000,84.57332260000,,0.940000,0.900000,5472.00
"WTS-1 b",1274.44000000,16.70000000,3.35205700000,1500.00,1.200000,1.150000,6250.00
"TIC 88785435 b",,5.03000000,10.50884300000,635.00,0.724000,0.911000,3998.00
"HIP 8152 c",10.70000000,2.52442508,19.60562000000,650.68,0.937300,0.960300,5618.00
"Kepler-406 c",2.71000000,0.85000000,4.62332000000,,1.070000,1.070000,5538.00
"Kepler-1434 b",,1.11000000,8.05333618000,,1.470000,2.040000,6291.00
"Kepler-80 d",6.75000000,1.53000000,3.07222000000,,0.730000,0.678000,4540.00
"Kepler-1199 b",,1.15000000,15.04471980000,,0.940000,1.170000,5889.00
"Kepler-625 c",,1.05000000,4.16536510000,,1.040000,0.960000,5789.00
"TOI-2373 b",2955.80418510,10.42435205,13.33668000000,860.00,1.041000,1.102000,5651.00
"Kepler-968 b",,2.00000000,3.69298372800,,0.760000,0.700000,4598.00
"TOI-4311 c",13.58000000,2.47000000,15.07042500000,671.00,0.816000,0.844100,5063.00
"Kepler-610 c",,3.30000000,151.86392000000,,1.100000,1.130000,5943.00
"WASP-42 b",167.49641000,12.57649800,4.98168190000,1021.00,0.951000,0.892000,5315.00
"Kepler-1383 b",,1.41000000,13.90935830000,,1.260000,1.440000,6370.00
"Kepler-1449 b",,1.68000000,13.22745280000,,1.080000,1.100000,5979.00
"Kepler-1698 b",,1.07315686,1.21070000000,,0.822000,0.741698,4975.03
"Kepler-49 b",9.77000000,2.57900000,7.20000000000,,0.607000,0.618000,4095.60
"TOI-2803 A b",309.88269682,18.11371281,1.96229325000,1893.00,1.118000,1.245000,6280.00
"TOI-1288 b",44.10000000,4.96846551,2.69982790000,1203.44,0.955200,0.958300,5388.00
"K2-247 b",,2.12000000,2.25021000000,979.00,0.740000,0.690000,4667.00
"Kepler-791 b",,3.05000000,14.55397590000,,1.300000,1.470000,6383.00
"Kepler-150 b",,1.25000000,3.42805400000,,,0.939000,5560.00
"Kepler-180 c",,3.01000000,41.88577500000,,,1.063000,5731.00
"Kepler-754 b",,2.01000000,14.55962370000,,1.060000,1.080000,5935.00
"HAT-P-62 b",241.86741773,12.02723629,2.64532350000,1512.00,1.023000,1.170000,5629.00
"NGTS-5 b",72.78307000,12.73342400,3.35698660000,952.00,0.661000,0.739000,4987.00
"Kepler-62 e",36.00000000,1.61000000,122.38740000000,270.00,0.690000,0.640000,4925.00
"K2-117 b",,2.03000000,1.29160000000,868.00,0.540000,0.510000,3778.00
"WASP-190 b",317.83000000,12.89035000,5.36775300000,1500.00,1.350000,1.600000,6400.00
"WASP-92 b",255.85315000,16.37634900,2.17467420000,1871.00,1.190000,1.341000,6280.00
"TOI-5532 b",,2.52763693,5.65396594310,,,0.662052,4208.45
"Kepler-940 b",,3.34000000,59.62252570000,,0.970000,0.960000,5769.00
"Kepler-10 b",3.24000000,1.47000000,0.83749070000,2188.00,0.910000,1.065000,5708.00
"Kepler-922 b",,1.42000000,0.93846683200,,0.950000,0.930000,5671.00
"TOI-2570 b",260.61929374,13.64132951,2.98876150000,1431.00,1.063000,1.095000,5771.00
"Kepler-232 b",,3.08000000,4.43122200000,,,0.968000,5847.00
"Kepler-238 d",,3.07000000,13.23354900000,,,1.430000,5751.00
"Kepler-1491 c",,2.44000000,61.56976500000,530.00,0.991000,1.389000,5626.00
"TOI-763 c",9.32000000,2.63000000,12.27370000000,800.00,0.917000,0.897000,5450.00
"Kepler-863 b",,2.90000000,15.59461874000,,0.960000,0.950000,5678.00
"Kepler-1219 b",,2.12000000,16.10467749000,,1.250000,1.940000,5944.00
"WASP-130 b",390.93090000,9.97601000,11.55098000000,833.00,1.040000,0.960000,5625.00
"Kepler-1053 b",,0.98000000,2.41435165400,,0.740000,0.690000,4529.00
"K2-292 b",24.50000000,2.63000000,16.98410000000,795.00,1.000000,1.090000,5725.00
"K2-116 b",,0.69000000,4.65541100000,,0.694512,0.669400,4348.35
"WASP-161 b",791.39670000,12.81188700,5.40604250000,1557.00,1.390000,1.712000,6400.00
"Kepler-197 c",,1.23000000,10.34969500000,,,1.120000,6004.00
"Kepler-518 b",,2.11000000,8.51203587700,,0.960000,0.880000,5842.00
"Kepler-544 b",,2.12000000,21.41616926000,,1.160000,1.220000,6206.00
"K2-387 b",,7.32200000,28.73532700000,,0.570000,0.585000,3572.00
"Kepler-608 b",,3.64000000,6.41251503700,,1.000000,1.010000,5820.00
"K2-370 b",11.10000000,2.67000000,2.14080930000,,0.962000,0.945000,5662.00
"TOI-3980 b",187.51876013,14.45958510,3.60892540000,1621.00,1.240000,1.626000,5840.00
"Kepler-24 e",,2.78000000,18.99835500000,,,1.289000,5897.00
"Kepler-47 b",2.07000000,3.05000000,49.46430000000,,0.957000,0.936000,
"Kepler-1985 b",,2.27000000,3.42064689000,1129.00,0.877000,0.966000,5370.00
"Kepler-125 b",,2.37000000,4.16438900000,,,0.512000,3810.00
"Kepler-1809 b",,1.51300000,3.75729990000,,0.807000,0.716000,4901.00
"Kepler-953 c",,1.19000000,9.10967112000,,0.950000,0.990000,5416.00
"Kepler-199 b",,3.11000000,23.63760400000,,,0.967000,5644.00
"Kepler-152 c",,2.39000000,88.25505500000,,,0.724000,5088.00
"TIC 393818343 b",1379.37528638,12.18416202,16.24921000000,805.50,1.082000,1.086000,5756.00
"Kepler-1514 c",,1.17582410,10.51418100000,1066.00,1.196000,1.289000,6145.00
"TOI-4214 b",165.27077164,10.68215861,3.49138850000,1642.00,1.382000,1.434000,6370.00
"Kepler-616 d",,2.65300000,51.06740189000,,1.061000,0.977000,6004.00
"Kepler-1962 b",,1.21463929,7.99145984600,,1.003000,1.006000,5700.00
"WASP-106 b",613.40882551,12.10569916,9.28969000000,,1.175000,1.470000,6002.00
"Kepler-1893 b",,1.70557445,4.17936992600,,0.973000,1.162000,5633.00
"Kepler-1491 b",,1.51000000,16.58617620000,,1.000000,0.990000,5728.00
"Kepler-1883 b",,3.25107395,103.42700200000,,1.086000,1.024000,6208.00
"TOI-1739 b",,1.94600000,8.30334140600,,0.780000,0.781000,4814.00
"Kepler-527 b",,2.84000000,13.28535633000,,1.280000,1.450000,6388.00
"TOI-628 b",2011.86390000,11.88154000,3.40956750000,1586.00,1.311000,1.345000,6250.00
"Kepler-1791 b",,3.12103321,7.72086000400,,0.985000,1.177000,5887.00
"Kepler-1399 b",,1.25000000,1.63865305800,,0.970000,0.960000,5735.00
"KOI-3503 b",9.20000000,1.19000000,21.18500000000,785.00,0.858000,1.255000,6001.00
"TOI-257 b",43.86032017,7.16253867,18.38818000000,1027.00,1.407000,1.867000,6095.00
"HAT-P-31 b",721.47410000,12.21781000,5.00542000000,,1.310000,1.390000,6065.00
"Kepler-217 d",,1.32000000,3.88689525000,,1.370000,1.760000,6341.00
"Kepler-811 b",,2.70000000,23.58447697000,,1.010000,1.240000,5747.00
"OGLE2-TR-L9 b",1430.17500000,18.04600000,2.48553350000,,1.520000,1.530000,6933.00
"Kepler-1954 b",,1.80235934,5.88343000400,,0.942000,0.849000,5840.00
"TOI-4600 c",2946.26933289,9.42000000,482.81910000000,191.00,0.890000,0.810000,5170.00
"TOI-2524 b",203.41018048,11.20898070,7.18585000000,1100.00,1.007000,1.119000,5831.00
"Kepler-359 c",,4.30000000,57.68802000000,,,1.086000,6248.00
"TOI-1260 d",11.84000000,3.12000000,16.60816400000,499.00,0.679000,0.672000,4227.00
"Kepler-444 c",,0.49700000,4.54588410000,,0.758000,0.752000,5046.00
"TOI-1749 c",14.00000000,2.12000000,4.49290000000,673.00,0.580000,0.550000,3985.00
"Kepler-616 b",,2.43000000,9.99761851000,,0.980000,0.970000,5753.00
"TOI-237 b",,1.44000000,5.43609800000,388.00,0.179000,0.211000,3212.00
"HATS-1 b",589.55000000,14.59400000,3.44645900000,1359.00,0.986000,1.038000,5870.00
